243020131	10148	#24#25浴室
243020131	10149	#24#25浴室
243020131	10150	#24#25浴室
243020131	10151	#24#25浴室
243020131	10152	#24#25浴室
243020131	10154	#24#25浴室
243020131	10155	#24#25浴室
243020131	10156	#24#25浴室
243020131	10157	#24#25浴室
243020131	10158	#24#25浴室
243020131	10159	#24#25浴室
243020131	10160	#24#25浴室
243020131	10161	#24#25浴室
243020131	10162	#24#25浴室
243020131	10163	#24#25浴室
243020131	10164	#24#25浴室
243020131	10165	#24#25浴室
243020131	10166	#24#25浴室
243020131	10167	#24#25浴室
243020131	10168	#24#25浴室
243020131	10169	#24#25浴室
243020132	10002	#26#27浴室
243020132	10003	#26#27浴室
243020132	10004	#26#27浴室
243020132	10005	#26#27浴室
243020132	10006	#26#27浴室
243020132	10007	#26#27浴室
243020132	10008	#26#27浴室
243020132	10009	#26#27浴室
243020132	10010	#26#27浴室
243020132	10011	#26#27浴室
243020132	10012	#26#27浴室
243020132	10013	#26#27浴室
243020132	10014	#26#27浴室
243020132	10015	#26#27浴室
243020132	10016	#26#27浴室
243020132	10017	#26#27浴室
243020132	10018	#26#27浴室
243020132	10019	#26#27浴室
243020132	10020	#26#27浴室
243020132	10021	#26#27浴室
243020132	10022	#26#27浴室
243020132	10023	#26#27浴室
243020132	10024	#26#27浴室
243020132	10025	#26#27浴室
243020132	10026	#26#27浴室
243020132	10027	#26#27浴室
243020132	10028	#26#27浴室
243020132	10029	#26#27浴室
243020132	10030	#26#27浴室
243020132	10031	#26#27浴室
243020132	10032	#26#27浴室
243020132	10033	#26#27浴室
243020132	10034	#26#27浴室
243020132	10035	#26#27浴室
243020132	10036	#26#27浴室
243020132	10037	#26#27浴室
243020132	10038	#26#27浴室
243020132	10039	#26#27浴室
243020132	10040	#26#27浴室
243020132	10041	#26#27浴室
243020132	10042	#26#27浴室
243020132	10043	#26#27浴室
243020132	10044	#26#27浴室
243020132	10045	#26#27浴室
243020132	10046	#26#27浴室
243020132	10047	#26#27浴室
243020132	10048	#26#27浴室
243020132	10049	#26#27浴室
243020132	10050	#26#27浴室
243020132	10051	#26#27浴室
243020132	10052	#26#27浴室
243020132	10053	#26#27浴室
243020132	10054	#26#27浴室
243020132	10055	#26#27浴室
243020132	10056	#26#27浴室
243020132	10057	#26#27浴室
243020132	10058	#26#27浴室
243020132	10059	#26#27浴室
243020132	10060	#26#27浴室
243020132	10061	#26#27浴室
243020132	10062	#26#27浴室
243020132	10063	#26#27浴室
243020132	10064	#26#27浴室
243020132	10065	#26#27浴室
243020132	10066	#26#27浴室
243020132	10067	#26#27浴室
243020132	10068	#26#27浴室
243020132	10069	#26#27浴室
243020132	10070	#26#27浴室
243020132	10071	#26#27浴室
243020132	10072	#26#27浴室
243020132	10073	#26#27浴室
243020132	10074	#26#27浴室
243020132	10075	#26#27浴室
243020132	10076	#26#27浴室
243020132	10077	#26#27浴室
243020132	10078	#26#27浴室
243020132	10079	#26#27浴室
243020132	10080	#26#27浴室
243020132	10081	#26#27浴室
243020132	10082	#26#27浴室
243020132	10083	#26#27浴室
243020132	10084	#26#27浴室
243020132	10085	#26#27浴室
243020019	10002	18#开水房
243020019	10004	18#开水房
243020019	10005	18#开水房
243020019	10006	18#开水房
243020019	10007	18#开水房
243020019	10008	18#开水房
243020019	10009	18#开水房
243020019	10010	18#开水房
243020019	10011	18#开水房
243020035	10002	23号楼便利店
243020014	10002	4#开水房
243020014	10003	4#开水房
243020014	10004	4#开水房
243020014	10005	4#开水房
243020014	10006	4#开水房
243020014	10007	4#开水房
243020014	10008	4#开水房
243020014	10009	4#开水房
243020014	10010	4#开水房
243020014	10011	4#开水房
243020012	10002	8#开水房
243020012	10003	8#开水房
243020012	10004	8#开水房
243020012	10005	8#开水房
243020012	10006	8#开水房
243020012	10007	8#开水房
243020012	10009	8#开水房
243020012	10010	8#开水房
243020012	10011	8#开水房
243020141	10136	车队
243020141	10137	车队
243020141	10138	车队
243020032	10002	大学生超市
243020032	10004	大学生超市
243020032	10006	大学生超市
243020084	10181	第二超市
243020084	10182	第二超市
243020084	10183	第二超市
243020084	10184	第二超市
243020084	10251	第二超市
243020084	10252	第二超市
243020061	10000	电控转账
243020078	10122	二食堂二组
243020078	10123	二食堂二组
243020078	10124	二食堂二组
243020078	10125	二食堂二组
243020078	10126	二食堂二组
243020078	10127	二食堂二组
243020078	10128	二食堂二组
243020078	10129	二食堂二组
243020078	10130	二食堂二组
243020078	10131	二食堂二组
243020078	10132	二食堂二组
243020078	10133	二食堂二组
243020078	10134	二食堂二组
243020081	10144	二食堂面包房
243020081	10178	二食堂面包房
243020083	10140	二食堂五组
243020083	10141	二食堂五组
243020083	10142	二食堂五组
243020083	10163	二食堂五组
243020083	10167	二食堂五组
243020083	10169	二食堂五组
243020083	10170	二食堂五组
243020083	10171	二食堂五组
243020083	10172	二食堂五组
243020083	10174	二食堂五组
243020083	10176	二食堂五组
243020083	10177	二食堂五组
243020076	10099	二食堂一组
243020076	10100	二食堂一组
243020076	10101	二食堂一组
243020076	10102	二食堂一组
243020076	10103	二食堂一组
243020076	10104	二食堂一组
243020076	10105	二食堂一组
243020076	10106	二食堂一组
243020076	10107	二食堂一组
243020076	10108	二食堂一组
243020076	10109	二食堂一组
243020076	10110	二食堂一组
243020076	10111	二食堂一组
243020076	10112	二食堂一组
243020076	10113	二食堂一组
243020076	10114	二食堂一组
243020076	10115	二食堂一组
243020076	10116	二食堂一组
243020076	10118	二食堂一组
243020076	10119	二食堂一组
243020076	10120	二食堂一组
243020076	10121	二食堂一组
243020156	11616	计算机等级考试
243020129	10145	教工食堂1
243020129	10147	教工食堂1
243020129	10152	教工食堂1
243020129	10159	教工食堂1
243020129	10161	教工食堂1
243020128	10156	教工食堂2
243020128	10157	教工食堂2
243020128	10158	教工食堂2
243020128	10159	教工食堂2
243020128	10160	教工食堂2
243020128	10164	教工食堂2
243020128	10166	教工食堂2
243020079	10143	教工食堂3
243020079	10146	教工食堂3
243020079	10148	教工食堂3
243020079	10154	教工食堂3
243020079	10155	教工食堂3
243020079	10165	教工食堂3
243020079	10168	教工食堂3
243020079	10173	教工食堂3
243020079	10175	教工食堂3
243020079	10179	教工食堂3
243020009	10059	接待餐厅
243020009	10060	接待餐厅
243020009	10061	接待餐厅
243020009	10071	接待餐厅
243020009	10073	接待餐厅
243020075	10003	开水房（流量计费）
243020075	10004	开水房（流量计费）
243020075	10005	开水房（流量计费）
243020075	10006	开水房（流量计费）
243020075	10008	开水房（流量计费）
243020075	10009	开水房（流量计费）
243020075	10010	开水房（流量计费）
243020075	10011	开水房（流量计费）
243020075	10012	开水房（流量计费）
243020075	10013	开水房（流量计费）
243020075	10014	开水房（流量计费）
243020075	10015	开水房（流量计费）
243020075	10016	开水房（流量计费）
243020007	10064	启秀汉堡
243020007	10065	启秀汉堡
243020007	10066	启秀汉堡
243020007	10067	启秀汉堡
243020007	10068	启秀汉堡
243020007	10069	启秀汉堡
243020007	10070	启秀汉堡
243020007	10243	启秀汉堡
243020160	10243	启秀汉堡
243020117	11010	启秀机房
243020159	10236	启秀鸡煲
243020157	10231	启秀酱饼
243020154	10182	启秀教工餐厅
243020154	10229	启秀教工餐厅
243020154	10230	启秀教工餐厅
243020158	10233	启秀木桶
243020158	10234	启秀木桶
243020118	11010	启秀图书馆
243020103	10245	启秀校区报刊亭
243020088	10118	启秀校区北开水房
243020088	10119	启秀校区北开水房
243020088	10120	启秀校区北开水房
243020088	10121	启秀校区北开水房
243020088	10122	启秀校区北开水房
243020088	10123	启秀校区北开水房
243020088	10124	启秀校区北开水房
243020088	10125	启秀校区北开水房
243020088	10126	启秀校区北开水房
243020088	10127	启秀校区北开水房
243020088	10128	启秀校区北开水房
243020088	10129	启秀校区北开水房
243020088	10130	启秀校区北开水房
243020088	10131	启秀校区北开水房
243020088	10132	启秀校区北开水房
243020088	10133	启秀校区北开水房
243020088	10135	启秀校区北开水房
243020088	10136	启秀校区北开水房
243020088	10137	启秀校区北开水房
243020088	10138	启秀校区北开水房
243020101	10241	启秀校区超市
243020086	10221	启秀校区二餐厅
243020086	10222	启秀校区二餐厅
243020086	10224	启秀校区二餐厅
243020086	10225	启秀校区二餐厅
243020086	10226	启秀校区二餐厅
243020086	10227	启秀校区二餐厅
243020086	10228	启秀校区二餐厅
243020086	10229	启秀校区二餐厅
243020086	10230	启秀校区二餐厅
243020086	10231	启秀校区二餐厅
243020086	10232	启秀校区二餐厅
243020086	10233	启秀校区二餐厅
243020086	10234	启秀校区二餐厅
243020086	10236	启秀校区二餐厅
243020086	10243	启秀校区二餐厅
243020086	10244	启秀校区二餐厅
243020104	10246	启秀校区面包房
243020089	10010	启秀校区男浴室
243020089	10011	启秀校区男浴室
243020089	10012	启秀校区男浴室
243020089	10013	启秀校区男浴室
243020089	10014	启秀校区男浴室
243020089	10015	启秀校区男浴室
243020089	10016	启秀校区男浴室
243020089	10017	启秀校区男浴室
243020089	10018	启秀校区男浴室
243020089	10019	启秀校区男浴室
243020089	10020	启秀校区男浴室
243020089	10021	启秀校区男浴室
243020089	10022	启秀校区男浴室
243020089	10023	启秀校区男浴室
243020089	10024	启秀校区男浴室
243020089	10025	启秀校区男浴室
243020089	10026	启秀校区男浴室
243020089	10027	启秀校区男浴室
243020089	10028	启秀校区男浴室
243020089	10029	启秀校区男浴室
243020089	10030	启秀校区男浴室
243020089	10031	启秀校区男浴室
243020089	10032	启秀校区男浴室
243020089	10033	启秀校区男浴室
243020089	10034	启秀校区男浴室
243020089	10035	启秀校区男浴室
243020089	10036	启秀校区男浴室
243020089	10037	启秀校区男浴室
243020089	10038	启秀校区男浴室
243020089	10039	启秀校区男浴室
243020089	10040	启秀校区男浴室
243020089	10041	启秀校区男浴室
243020089	10042	启秀校区男浴室
243020089	10043	启秀校区男浴室
243020089	10044	启秀校区男浴室
243020089	10045	启秀校区男浴室
243020089	10046	启秀校区男浴室
243020089	10047	启秀校区男浴室
243020089	10048	启秀校区男浴室
243020089	10049	启秀校区男浴室
243020089	10050	启秀校区男浴室
243020089	10051	启秀校区男浴室
243020089	10052	启秀校区男浴室
243020089	10053	启秀校区男浴室
243020089	10054	启秀校区男浴室
243020089	10055	启秀校区男浴室
243020113	10056	启秀校区女浴室
243020113	10057	启秀校区女浴室
243020113	10058	启秀校区女浴室
243020113	10059	启秀校区女浴室
243020113	10060	启秀校区女浴室
243020113	10061	启秀校区女浴室
243020113	10062	启秀校区女浴室
243020113	10063	启秀校区女浴室
243020113	10064	启秀校区女浴室
243020113	10065	启秀校区女浴室
243020113	10066	启秀校区女浴室
243020113	10067	启秀校区女浴室
243020113	10068	启秀校区女浴室
243020113	10069	启秀校区女浴室
243020113	10070	启秀校区女浴室
243020113	10071	启秀校区女浴室
243020113	10072	启秀校区女浴室
243020113	10073	启秀校区女浴室
243020113	10074	启秀校区女浴室
243020113	10075	启秀校区女浴室
243020113	10076	启秀校区女浴室
243020113	10077	启秀校区女浴室
243020113	10078	启秀校区女浴室
243020113	10079	启秀校区女浴室
243020113	10080	启秀校区女浴室
243020113	10081	启秀校区女浴室
243020113	10082	启秀校区女浴室
243020113	10083	启秀校区女浴室
243020113	10084	启秀校区女浴室
243020113	10085	启秀校区女浴室
243020113	10086	启秀校区女浴室
243020113	10087	启秀校区女浴室
243020113	10088	启秀校区女浴室
243020113	10089	启秀校区女浴室
243020113	10090	启秀校区女浴室
243020113	10091	启秀校区女浴室
243020113	10092	启秀校区女浴室
243020113	10093	启秀校区女浴室
243020113	10094	启秀校区女浴室
243020113	10095	启秀校区女浴室
243020113	10096	启秀校区女浴室
243020113	10097	启秀校区女浴室
243020113	10098	启秀校区女浴室
243020113	10099	启秀校区女浴室
243020113	10100	启秀校区女浴室
243020113	10101	启秀校区女浴室
243020113	10102	启秀校区女浴室
243020113	10103	启秀校区女浴室
243020113	10104	启秀校区女浴室
243020113	10106	启秀校区女浴室
243020113	10107	启秀校区女浴室
243020113	10108	启秀校区女浴室
243020113	10110	启秀校区女浴室
243020113	10111	启秀校区女浴室
243020113	10112	启秀校区女浴室
243020113	10113	启秀校区女浴室
243020113	10114	启秀校区女浴室
243020113	10115	启秀校区女浴室
243020113	10116	启秀校区女浴室
243020113	10117	启秀校区女浴室
243020087	10237	启秀校区校园餐厅
243020087	10238	启秀校区校园餐厅
243020087	10239	启秀校区校园餐厅
243020087	10240	启秀校区校园餐厅
243020087	10249	启秀校区校园餐厅
243020085	10203	启秀校区一餐厅
243020085	10204	启秀校区一餐厅
243020085	10205	启秀校区一餐厅
243020085	10206	启秀校区一餐厅
243020085	10207	启秀校区一餐厅
243020085	10209	启秀校区一餐厅
243020085	10210	启秀校区一餐厅
243020085	10211	启秀校区一餐厅
243020085	10212	启秀校区一餐厅
243020085	10213	启秀校区一餐厅
243020085	10214	启秀校区一餐厅
243020085	10215	启秀校区一餐厅
243020085	10216	启秀校区一餐厅
243020085	10217	启秀校区一餐厅
243020085	10219	启秀校区一餐厅
243020137	10201	启秀校区一餐厅(2)
243020150	10185	清真食堂
243020150	10186	清真食堂
243020150	10188	清真食堂
243020053	10190	数码店
243020022	11010	图书馆电子阅览室
243020051	10033	图书馆流通阅览部
243020024	10000	网络使用费
243020024	11616	网络使用费
243020010	10043	一食堂二层小卖部
243020010	10044	一食堂二层小卖部
243020002	10015	一食堂二组基本大伙
243020002	10016	一食堂二组基本大伙
243020002	10017	一食堂二组基本大伙
243020002	10018	一食堂二组基本大伙
243020002	10019	一食堂二组基本大伙
243020002	10020	一食堂二组基本大伙
243020002	10021	一食堂二组基本大伙
243020002	10022	一食堂二组基本大伙
243020002	10023	一食堂二组基本大伙
243020002	10024	一食堂二组基本大伙
243020002	10025	一食堂二组基本大伙
243020002	10026	一食堂二组基本大伙
243020005	10015	一食堂二组特色窗口
243020005	10016	一食堂二组特色窗口
243020005	10017	一食堂二组特色窗口
243020005	10018	一食堂二组特色窗口
243020005	10023	一食堂二组特色窗口
243020005	10024	一食堂二组特色窗口
243020005	10026	一食堂二组特色窗口
243020005	10036	一食堂二组特色窗口
243020005	10037	一食堂二组特色窗口
243020005	10038	一食堂二组特色窗口
243020005	10039	一食堂二组特色窗口
243020005	10040	一食堂二组特色窗口
243020005	10041	一食堂二组特色窗口
243020005	10042	一食堂二组特色窗口
243020003	10027	一食堂面包房
243020003	10028	一食堂面包房
243020004	10029	一食堂三组
243020004	10030	一食堂三组
243020004	10031	一食堂三组
243020004	10032	一食堂三组
243020004	10033	一食堂三组
243020004	10034	一食堂三组
243020004	10035	一食堂三组
243020004	10036	一食堂三组
243020004	10037	一食堂三组
243020004	10038	一食堂三组
243020004	10039	一食堂三组
243020004	10040	一食堂三组
243020004	10041	一食堂三组
243020004	10042	一食堂三组
243020006	10045	一食堂四组
243020006	10046	一食堂四组
243020006	10047	一食堂四组
243020006	10048	一食堂四组
243020006	10049	一食堂四组
243020006	10050	一食堂四组
243020006	10051	一食堂四组
243020006	10064	一食堂四组
243020006	10065	一食堂四组
243020006	10067	一食堂四组
243020006	10068	一食堂四组
243020008	10013	一食堂一层小卖部
243020008	10014	一食堂一层小卖部
243020001	10001	一食堂一组
243020001	10002	一食堂一组
243020001	10003	一食堂一组
243020001	10004	一食堂一组
243020001	10005	一食堂一组
243020001	10006	一食堂一组
243020001	10007	一食堂一组
243020001	10008	一食堂一组
243020001	10009	一食堂一组
243020001	10010	一食堂一组
243020001	10011	一食堂一组
243020001	10012	一食堂一组
243020093	10301	钟秀2号餐厅
243020093	10302	钟秀2号餐厅
243020093	10303	钟秀2号餐厅
243020093	10304	钟秀2号餐厅
243020093	10305	钟秀2号餐厅
243020093	10306	钟秀2号餐厅
243020093	10307	钟秀2号餐厅
243020093	10308	钟秀2号餐厅
243020093	10317	钟秀2号餐厅
243020093	10318	钟秀2号餐厅
243020093	10319	钟秀2号餐厅
243020093	10320	钟秀2号餐厅
243020093	10906	钟秀2号餐厅
243020093	10907	钟秀2号餐厅
243020093	10908	钟秀2号餐厅
243020133	10220	钟秀超市
243020151	11010	钟秀电子阅览室
243020123	11010	钟秀机房
243020097	10373	钟秀教工餐厅
243020097	10374	钟秀教工餐厅
243020097	10375	钟秀教工餐厅
243020097	10376	钟秀教工餐厅
243020097	10377	钟秀教工餐厅
243020097	10378	钟秀教工餐厅
243020096	10339	钟秀面包房
243020096	10341	钟秀面包房
243020096	10370	钟秀面包房
243020094	10351	钟秀三号餐厅
243020094	10352	钟秀三号餐厅
243020094	10353	钟秀三号餐厅
243020094	10354	钟秀三号餐厅
243020094	10355	钟秀三号餐厅
243020094	10356	钟秀三号餐厅
243020094	10357	钟秀三号餐厅
243020094	10358	钟秀三号餐厅
243020094	10359	钟秀三号餐厅
243020094	10360	钟秀三号餐厅
243020094	10901	钟秀三号餐厅
243020094	10902	钟秀三号餐厅
243020095	10361	钟秀四号餐厅
243020095	10362	钟秀四号餐厅
243020095	10363	钟秀四号餐厅
243020095	10364	钟秀四号餐厅
243020095	10365	钟秀四号餐厅
243020095	10366	钟秀四号餐厅
243020095	10367	钟秀四号餐厅
243020095	10368	钟秀四号餐厅
243020095	10369	钟秀四号餐厅
243020095	10383	钟秀四号餐厅
243020114	10152	钟秀校区男浴室
243020114	10153	钟秀校区男浴室
243020114	10154	钟秀校区男浴室
243020114	10155	钟秀校区男浴室
243020114	10156	钟秀校区男浴室
243020114	10157	钟秀校区男浴室
243020114	10158	钟秀校区男浴室
243020114	10159	钟秀校区男浴室
243020114	10160	钟秀校区男浴室
243020114	10161	钟秀校区男浴室
243020114	10162	钟秀校区男浴室
243020114	10163	钟秀校区男浴室
243020114	10164	钟秀校区男浴室
243020098	10102	钟秀校区女浴室
243020098	10103	钟秀校区女浴室
243020098	10104	钟秀校区女浴室
243020098	10105	钟秀校区女浴室
243020098	10106	钟秀校区女浴室
243020098	10107	钟秀校区女浴室
243020098	10108	钟秀校区女浴室
243020098	10109	钟秀校区女浴室
243020098	10110	钟秀校区女浴室
243020098	10111	钟秀校区女浴室
243020098	10112	钟秀校区女浴室
243020098	10113	钟秀校区女浴室
243020098	10114	钟秀校区女浴室
243020098	10115	钟秀校区女浴室
243020098	10116	钟秀校区女浴室
243020098	10117	钟秀校区女浴室
243020098	10118	钟秀校区女浴室
243020098	10119	钟秀校区女浴室
243020098	10120	钟秀校区女浴室
243020098	10121	钟秀校区女浴室
243020098	10122	钟秀校区女浴室
243020098	10123	钟秀校区女浴室
243020098	10124	钟秀校区女浴室
243020098	10125	钟秀校区女浴室
243020098	10126	钟秀校区女浴室
243020098	10127	钟秀校区女浴室
243020098	10128	钟秀校区女浴室
243020098	10129	钟秀校区女浴室
243020098	10130	钟秀校区女浴室
243020098	10131	钟秀校区女浴室
243020098	10132	钟秀校区女浴室
243020098	10133	钟秀校区女浴室
243020098	10134	钟秀校区女浴室
243020098	10135	钟秀校区女浴室
243020098	10136	钟秀校区女浴室
243020098	10137	钟秀校区女浴室
243020098	10138	钟秀校区女浴室
243020098	10139	钟秀校区女浴室
243020098	10140	钟秀校区女浴室
243020098	10141	钟秀校区女浴室
243020098	10142	钟秀校区女浴室
243020098	10143	钟秀校区女浴室
243020098	10144	钟秀校区女浴室
243020098	10145	钟秀校区女浴室
243020098	10146	钟秀校区女浴室
243020098	10147	钟秀校区女浴室
243020098	10148	钟秀校区女浴室
243020098	10149	钟秀校区女浴室
243020098	10150	钟秀校区女浴室
243020098	10165	钟秀校区女浴室
243020098	10166	钟秀校区女浴室
243020098	10167	钟秀校区女浴室
243020098	10168	钟秀校区女浴室
243020098	10169	钟秀校区女浴室
243020098	10170	钟秀校区女浴室
243020098	10171	钟秀校区女浴室
243020098	10172	钟秀校区女浴室
243020098	10173	钟秀校区女浴室
243020098	10174	钟秀校区女浴室
243020098	10175	钟秀校区女浴室
243020098	10176	钟秀校区女浴室
243020098	10177	钟秀校区女浴室
243020098	10178	钟秀校区女浴室
243020098	10179	钟秀校区女浴室
243020098	10180	钟秀校区女浴室
243020098	10181	钟秀校区女浴室
243020098	10182	钟秀校区女浴室
243020098	10183	钟秀校区女浴室
243020098	10184	钟秀校区女浴室
243020098	10185	钟秀校区女浴室
243020098	10186	钟秀校区女浴室
243020098	10187	钟秀校区女浴室
243020098	10188	钟秀校区女浴室
243020098	10189	钟秀校区女浴室
243020098	10190	钟秀校区女浴室
243020098	10191	钟秀校区女浴室
243020098	10192	钟秀校区女浴室
243020098	10193	钟秀校区女浴室
243020098	10194	钟秀校区女浴室
243020098	10195	钟秀校区女浴室
243020098	10196	钟秀校区女浴室
243020098	10197	钟秀校区女浴室
243020098	10198	钟秀校区女浴室
243020098	10199	钟秀校区女浴室
243020098	10200	钟秀校区女浴室
243020098	10201	钟秀校区女浴室
243020098	10202	钟秀校区女浴室
243020098	10203	钟秀校区女浴室
243020098	10204	钟秀校区女浴室
243020098	10205	钟秀校区女浴室
243020092	10309	钟秀一号餐厅
243020092	10310	钟秀一号餐厅
243020092	10311	钟秀一号餐厅
243020092	10312	钟秀一号餐厅
243020092	10313	钟秀一号餐厅
243020092	10314	钟秀一号餐厅
243020092	10315	钟秀一号餐厅
243020092	10316	钟秀一号餐厅
243020092	10321	钟秀一号餐厅
243020092	10323	钟秀一号餐厅
243020092	10903	钟秀一号餐厅
243020092	10904	钟秀一号餐厅
243020092	10909	钟秀一号餐厅
243020092	10910	钟秀一号餐厅
243020135	11010	主校区机房
